,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,in_player_num,in_player_name,out_player_num,out_player_name,challange,timeout
0,20221023,パナソニック,東京GB,0,0,*,a,サービスエース,6,張,0,3,2766,,,,,,,
1,20221023,パナソニック,東京GB,0,0,*,*,レシーブ失敗,8,仲本,0,3,2766,,,,,,,
2,20221023,パナソニック,東京GB,0,1,a,a,,,,0,3,2766,得点,,,,,,
3,20221023,パナソニック,東京GB,0,1,a,a,サーブミス,6,張,0,3,2766,,,,,,,
4,20221023,パナソニック,東京GB,1,1,*,*,,,,0,3,2766,得点,,,,,,
5,20221023,パナソニック,東京GB,1,1,*,*,サーブ,2,深津,0,3,2766,,,,,,,
6,20221023,パナソニック,東京GB,1,1,*,a,レシーブ失敗,6,張,1,3,2766,,,,,,,
7,20221023,パナソニック,東京GB,1,1,*,a,アタック,13,柳町,1,3,2766,,,,,,,
8,20221023,パナソニック,東京GB,1,1,*,*,アタック成功,1,清水,2,3,2766,,,,,,,
9,20221023,パナソニック,東京GB,2,1,*,*,,,,2,3,2766,得点,,,,,,
10,20221023,パナソニック,東京GB,2,1,*,*,サーブ,2,深津,0,3,2766,,,,,,,
11,20221023,パナソニック,東京GB,2,1,*,a,レシーブ失敗,10,古賀,1,3,2766,,,,,,,
12,20221023,パナソニック,東京GB,2,1,*,*,アタック,13,クビアク,1,3,2766,,,,,,,
13,20221023,パナソニック,東京GB,2,1,*,*,アタック,1,清水,2,3,2766,,,,,,,
14,20221023,パナソニック,東京GB,2,1,*,a,アタック,13,柳町,3,3,2766,,,,,,,
15,20221023,パナソニック,東京GB,2,1,*,*,アタック成功,13,クビアク,4,3,2766,,,,,,,
16,20221023,パナソニック,東京GB,3,1,*,*,,,,4,3,2766,得点,,,,,,
17,20221023,パナソニック,東京GB,3,1,*,*,サーブ,2,深津,0,3,2766,,,,,,,
18,20221023,パナソニック,東京GB,3,1,*,a,レシーブ成功(優),12,小田嶋,1,3,2766,,,,,,,
19,20221023,パナソニック,東京GB,3,1,*,a,アタック成功,12,小田嶋,1,3,2766,,,,,,,
20,20221023,パナソニック,東京GB,3,2,a,a,,,,1,3,2766,得点,,,,,,
21,20221023,パナソニック,東京GB,3,2,a,a,サーブミス,12,小田嶋,0,3,2766,,,,,,,
22,20221023,パナソニック,東京GB,4,2,*,*,,,,0,3,2766,得点,,,,,,
23,20221023,パナソニック,東京GB,4,2,*,*,サーブ,13,クビアク,0,3,2766,,,,,,,
24,20221023,パナソニック,東京GB,4,2,*,a,レシーブ成功(優),10,古賀,1,3,2766,,,,,,,
25,20221023,パナソニック,東京GB,4,2,*,a,アタック失敗,13,柳町,1,3,2766,,,,,,,
26,20221023,パナソニック,東京GB,5,2,*,*,,,,1,3,2766,得点,,,,,,
27,20221023,パナソニック,東京GB,5,2,*,*,サーブ,13,クビアク,0,3,2766,,,,,,,
28,20221023,パナソニック,東京GB,5,2,*,a,レシーブ失敗,6,張,1,3,2766,,,,,,,
29,20221023,パナソニック,東京GB,5,2,*,a,アタック,13,柳町,1,3,2766,,,,,,,
30,20221023,パナソニック,東京GB,5,2,*,a,アタック成功,13,柳町,2,3,2766,,,,,,,
31,20221023,パナソニック,東京GB,5,3,a,a,,,,2,3,2766,得点,,,,,,
32,20221023,パナソニック,東京GB,5,3,a,a,サーブ,13,柳町,0,3,2766,,,,,,,
33,20221023,パナソニック,東京GB,5,3,a,*,レシーブ成功(良),13,クビアク,1,3,2766,,,,,,,
