,date,home_team,away_team,home_point,away_point,serve_right,team,skill,player_num,player_name,trainsition,set,url_id,point,challange,in_player_num,in_player_name,out_player_num,out_player_name,timeout
0,20230205,ジェイテクト,WD名古屋,0,0,*,a,サーブ,11,傳田,0,3,2766,,,,,,,
1,20230205,ジェイテクト,WD名古屋,0,0,*,*,レシーブ成功(優),21,高橋,1,3,2766,,,,,,,
2,20230205,ジェイテクト,WD名古屋,0,0,*,*,アタック,4,福山,1,3,2766,,,,,,,
3,20230205,ジェイテクト,WD名古屋,0,0,*,a,アタック,3,クレク,2,3,2766,,,,,,,
4,20230205,ジェイテクト,WD名古屋,0,0,*,*,ブロック成功,10,ウルナウト,3,3,2766,,,,,,,
5,20230205,ジェイテクト,WD名古屋,1,0,*,*,,,,3,3,2766,得点,,,,,,
6,20230205,ジェイテクト,WD名古屋,1,0,*,*,サーブ,10,ウルナウト,0,3,2766,,,,,,,
7,20230205,ジェイテクト,WD名古屋,1,0,*,a,レシーブ成功(優),24,小川,1,3,2766,,,,,,,
8,20230205,ジェイテクト,WD名古屋,1,0,*,a,アタック成功,3,クレク,1,3,2766,,,,,,,
9,20230205,ジェイテクト,WD名古屋,1,1,a,a,,,,1,3,2766,得点,,,,,,
10,20230205,ジェイテクト,WD名古屋,1,1,a,a,サーブ,16,中野,0,3,2766,,,,,,,
11,20230205,ジェイテクト,WD名古屋,1,1,a,*,レシーブ成功(良),8,柳田,1,3,2766,,,,,,,
12,20230205,ジェイテクト,WD名古屋,1,1,a,*,アタック成功,14,西田,1,3,2766,,,,,,,
13,20230205,ジェイテクト,WD名古屋,2,1,*,*,,,,1,3,2766,得点,,,,,,
14,20230205,ジェイテクト,WD名古屋,2,1,*,*,サーブ,4,福山,0,3,2766,,,,,,,
15,20230205,ジェイテクト,WD名古屋,2,1,*,a,レシーブ成功(良),26,山崎,1,3,2766,,,,,,,
16,20230205,ジェイテクト,WD名古屋,2,1,*,a,アタック,8,王,1,3,2766,,,,,,,
17,20230205,ジェイテクト,WD名古屋,2,1,*,*,アタック,10,ウルナウト,2,3,2766,,,,,,,
18,20230205,ジェイテクト,WD名古屋,2,1,*,a,ブロック成功,8,王,3,3,2766,,,,,,,
19,20230205,ジェイテクト,WD名古屋,2,2,a,a,,,,3,3,2766,得点,,,,,,
20,20230205,ジェイテクト,WD名古屋,2,2,a,a,サーブ,9,高梨,0,3,2766,,,,,,,
21,20230205,ジェイテクト,WD名古屋,2,2,a,*,レシーブ成功(優),10,ウルナウト,1,3,2766,,,,,,,
22,20230205,ジェイテクト,WD名古屋,2,2,a,*,アタック成功,8,柳田,1,3,2766,,,,,,,
23,20230205,ジェイテクト,WD名古屋,3,2,*,*,,,,1,3,2766,得点,,,,,,
24,20230205,ジェイテクト,WD名古屋,3,2,*,*,サーブミス,14,西田,0,3,2766,,,,,,,
25,20230205,ジェイテクト,WD名古屋,3,3,a,a,,,,0,3,2766,得点,,,,,,
26,20230205,ジェイテクト,WD名古屋,3,3,a,a,サーブ,8,王,0,3,2766,,,,,,,
27,20230205,ジェイテクト,WD名古屋,3,3,a,*,レシーブ成功(優),10,ウルナウト,1,3,2766,,,,,,,
28,20230205,ジェイテクト,WD名古屋,3,3,a,*,アタック成功,9,村山,1,3,2766,,,,,,,
29,20230205,ジェイテクト,WD名古屋,4,3,*,*,,,,1,3,2766,得点,,,,,,
30,20230205,ジェイテクト,WD名古屋,4,3,*,*,サーブミス,8,柳田,0,3,2766,,,,,,,
31,20230205,ジェイテクト,WD名古屋,4,4,a,a,,,,0,3,2766,得点,,,,,,
32,20230205,ジェイテクト,WD名古屋,4,4,a,a,サーブミス,3,クレク,0,3,2766,,,,,,,
33,20230205,ジェイテクト,WD名古屋,5,4,*,*,,,,0,3,2766,得点,,,,,,
34,20230205,ジェイテクト,WD名古屋,5,4,*,*,サーブ,9,村山,0,3,2766,,,,,,,
35,20230205,ジェイテクト,WD名古屋,5,4,*,a,レシーブ成功(優),24,小川,1,3,2766,,,,,,,
36,20230205,ジェイテクト,WD名古屋,5,4,*,a,アタック,11,傳田,1,3,2766,,,,,,,
